battery_id,discharge_cycle,ambient_temp_C,capacity_Ah,soh,voltage_max_V,voltage_min_V,temp_max_C
B0018,121,24.0,1.43837,0.77332,4.191989955143364,2.444740635238248,37.43017193410286
B0018,122,24.0,1.41795,0.76234,4.185628679672912,2.431867772331712,37.8264149292754
B0018,123,24.0,1.4126,0.75946,4.186834478731371,2.344037291947413,38.08307173716899
B0018,124,24.0,1.39978,0.75257,4.186613091061155,2.456436863057259,37.88279649093536
B0018,125,24.0,1.38943,0.74701,4.183907160253637,2.395547668334432,37.96027066990377
B0018,126,24.0,1.3913,0.74801,4.18533882899107,2.4536749172979215,37.880513353762176
B0018,127,24.0,1.38815,0.74632,4.185280284017658,2.3062728144586413,38.43416278222213
B0018,128,24.0,1.382,0.74301,4.186281579801858,2.3471092023857154,38.847489737859576
B0018,129,24.0,1.3751,0.7393,4.185356132672309,2.4884289104730986,38.80283421497622
B0018,130,24.0,1.36353,0.73308,4.181406543107895,2.3992178234155577,38.72699121838442
B0018,131,24.0,1.37423,0.73884,4.185252405343103,2.2786338886500292,38.67191958148309
B0018,132,24.0,1.36054,0.73147,4.185763363191996,2.3655846763383734,38.371813640118894
